Analyst,Elizandell,,,,
Date Started,11/08/2023,,,,
Worksheet,LC000926_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
11/08/2023,05:12:00 a. m.,PATRON,0.923,,mg/L
11/08/2023,05:13:00 a. m.,BLANCO,0.003,,mg/L
11/08/2023,05:14:00 a. m.,REAGENT BLANK,-0.005,,mg/L
11/08/2023,05:15:00 a. m.,LC000926-001,0.809370967,,mg/L
11/08/2023,05:16:00 a. m.,LC000926-002,0.361608763,,mg/L
11/08/2023,05:17:00 a. m.,LC000926-003,0.373047717,,mg/L
11/08/2023,05:18:00 a. m.,LC000926-004,0.162790698,,mg/L
11/08/2023,05:19:00 a. m.,LC000926-005,0.120333333,,mg/L
11/08/2023,05:20:00 a. m.,LC000926-006,0.066633842,,mg/L
11/08/2023,05:21:00 a. m.,PATRON,0.897,,mg/L
11/08/2023,05:22:00 a. m.,LC000926-007,0.005,,mg/L
11/08/2023,05:23:00 a. m.,LC000926-008,0.546415788,,mg/L
11/08/2023,05:24:00 a. m.,LC000926-009,0.458256518,,mg/L
11/08/2023,05:25:00 a. m.,LC000926-010,0.201413545,,mg/L
11/08/2023,05:26:00 a. m.,LC000926-011,0.202711684,,mg/L
11/08/2023,05:27:00 a. m.,LC000926-012,0.444134635,,mg/L
11/08/2023,05:28:00 a. m.,PATRON,0.903,,mg/L
11/08/2023,05:29:00 a. m.,LC000926-013,0.696867565,,mg/L
11/08/2023,05:30:00 a. m.,LC000926-014,0.507828048,,mg/L
11/08/2023,05:31:00 a. m.,LC000926-015,0.253619604,,mg/L
11/08/2023,05:32:00 a. m.,LC000926-016,2.048184818,,mg/L
11/08/2023,05:33:00 a. m.,LC000926-017,2.383961359,,mg/L
11/08/2023,05:34:00 a. m.,LC000926-018,2.772066407,,mg/L
11/08/2023,05:35:00 a. m.,PATRON,0.924,,mg/L
11/08/2023,05:36:00 a. m.,LC000926-019,2.173581907,,mg/L
11/08/2023,05:37:00 a. m.,LC000926-020,1.786044362,,mg/L
11/08/2023,05:38:00 a. m.,LC000926-021,3.59736083,,mg/L
11/08/2023,05:39:00 a. m.,LC000926-022,2.479027963,,mg/L
11/08/2023,05:40:00 a. m.,LC000926-023,1.13976378,,mg/L
11/08/2023,05:41:00 a. m.,LC000926-024,1.412063786,,mg/L
11/08/2023,05:42:00 a. m.,PATRON,0.899,,mg/L
11/08/2023,05:43:00 a. m.,BLANCO,,,mg/L
