Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.394
Cabeza puntual retorno,Cu 324.75,0.427
Celda #(F1+F2),Cu 324.75,0.432
Puntual Noroeste,Cu 324.75,0.266
Tubo 3,Cu 324.75,0.118
NE Tubo 2,Cu 324.75,0.379
NE Tubo 4,Cu 324.75,0.201
Especial 1,Cu 324.75,0.146
Especial 2,Cu 324.75,0.222
Especial 3,Cu 324.75,0.195
Especial 4,Cu 324.75,0.224
Especial 5,Cu 324.75,0.539
Comp. Cola Columna,Cu 324.75,0.505
Barren,Cu 324.75,0.549
Barren Patios,Cu 324.75,0.467
NE Tubo 1,Cu 324.75,2.131
NE Tubo 5,Cu 324.75,0.071
NE Tubo 6,Cu 324.75,0.088
NE Tubo 7,Cu 324.75,0.369
Celda # 11-A,Cu 324.75,0.107
Celda # 11-B,Cu 324.75,0.122
Celda # 11-C,Cu 324.75,0.157
Celda # 6-F2,Cu 324.75,0.593
Celda #5-9,Cu 324.75,0.114
