Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.099
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.016
Cabeza puntual retorno,Au 242.80,0.101
Celda # 11-A,Au 242.80,0.056
Celda # 11-B,Au 242.80,0.031
Celda # 11-C,Au 242.80,0.003
Celda # 6-F2,Au 242.80,0.031
Celda #5-9,Au 242.80,0.014
Celda #(F1+F2),Au 242.80,0.101
NE Tubo 2,Au 242.80,0.091
NE Tubo 4,Au 242.80,0.043
NE Tubo 5,Au 242.80,0.036
NE Tubo 6,Au 242.80,0.073
NE Tubo 7,Au 242.80,0.07
Puntual Noroeste,Au 242.80,0.094
Barren Patios,Au 242.80,0.015
Tubo 3,Au 242.80,0.137
Especial 1,Au 242.80,0.075
Especial 2,Au 242.80,0.041
Especial 3,Au 242.80,0.056
Especial 4,Au 242.80,0.057
Especial 5,Au 242.80,0.029
NE Tubo 1,Au 242.80,0.005
