Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.895
Comp. Cola Columna,Cu 324.75,0.549
Barren,Cu 324.75,0.729
Cabeza puntual retorno,Cu 324.75,0.914
Celda # 11-A,Cu 324.75,0.051
Celda # 11-B,Cu 324.75,0.071
Celda # 11-C,Cu 324.75,0.02
Celda # 6-F2,Cu 324.75,1.168
Celda #5-9,Cu 324.75,0.011
Celda #(F1+F2),Cu 324.75,0.935
NE Tubo 1,Cu 324.75,0.449
NE Tubo 2,Cu 324.75,0.037
NE Tubo 4,Cu 324.75,0.848
NE Tubo 5,Cu 324.75,2.123
NE Tubo 6,Cu 324.75,4.153
NE Tubo 7,Cu 324.75,3.146
Puntual Noroeste,Cu 324.75,1.111
Barren Patios,Cu 324.75,0.578
Tubo 3,Cu 324.75,0.05
Especial 1,Cu 324.75,0.007
Especial 2,Cu 324.75,0.011
Especial 3,Cu 324.75,0.047
Especial 4,Cu 324.75,0.036
Especial 5,Cu 324.75,0.03
