Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.58
Cabeza puntual retorno,Cu 324.75,0.536
Celda #(F1+F2),Cu 324.75,0.198
Puntual Noroeste,Cu 324.75,0.041
Tubo 3,Cu 324.75,0.054
NE Tubo 2,Cu 324.75,0.03
NE Tubo 4,Cu 324.75,0.053
Especial 1,Cu 324.75,0.367
Especial 2,Cu 324.75,1.363
Especial 3,Cu 324.75,0.046
Especial 4,Cu 324.75,0.047
Especial 5,Cu 324.75,4.722
Columna #1,Cu 324.75,0.513
Columna #2,Cu 324.75,0.51
Columna #3,Cu 324.75,0.526
Columna #4,Cu 324.75,0.523
Columna #5,Cu 324.75,0.507
Comp. Cola Columna,Cu 324.75,0.555
Barren,Cu 324.75,0.577
Barren Patios,Cu 324.75,0.513
NE Tubo 1,Cu 324.75,0.019
NE Tubo 5,Cu 324.75,0.01
NE Tubo 6,Cu 324.75,0.014
NE Tubo 7,Cu 324.75,0.056
Celda # 11-A,Cu 324.75,0.095
Celda # 11-B,Cu 324.75,1.04
Celda # 11-C,Cu 324.75,3.129
Celda #5-9,Cu 324.75,0.461
