Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.126
Cabeza puntual retorno,Au 242.80,0.123
Celda #(F1+F2),Au 242.80,0.128
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.012
Celda # 11-C,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.02
Celda #5-9,Au 242.80,0.032
Especial 1,Au 242.80,0.085
Especial 2,Au 242.80,0.041
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.037
Columna #1,Au 242.80,0.127
Columna #2,Au 242.80,0.081
Columna #3,Au 242.80,0.052
Columna #4,Au 242.80,0.034
Columna #5,Au 242.80,0.01
NE Tubo1,Au 242.80,0.094
NE Tubo 2,Au 242.80,0.027
NE Tubo 4,Au 242.80,0.122
NE Tubo 5,Au 242.80,0.101
NE Tubo 6,Au 242.80,0.237
Barren Patios,Au 242.80,0.016
NE Tubo 7,Au 242.80,0.342
Puntual Noroeste,Au 242.80,0.169
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.164
