Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.559
Comp. Cola Columna,Ag 328.07,0.241
Barren,Ag 328.07,0.298
Cabeza puntual retorno,Ag 328.07,0.572
Columna #1,Ag 328.07,0.544
Columna #2,Ag 328.07,0.485
Columna #3,Ag 328.07,0.435
Columna #4,Ag 328.07,0.371
Columna #5,Ag 328.07,0.296
Celda # 11-A,Ag 328.07,0.04
Celda # 11-B,Ag 328.07,0.202
Celda # 11-C,Ag 328.07,0.047
Celda #5-9,Ag 328.07,0.059
Celda #(F1+F2),Ag 328.07,0.685
NE Tubo 1,Ag 328.07,3.941
NE Tubo 2,Ag 328.07,0.525
NE Tubo 4,Ag 328.07,0.065
NE Tubo 5,Ag 328.07,0.077
NE Tubo 6,Ag 328.07,0.044
NE Tubo 7,Ag 328.07,0.292
Puntual Noroeste,Ag 328.07,0.429
Barren Patios,Ag 328.07,0.291
Tubo 3,Ag 328.07,0.371
Especial 1,Ag 328.07,0.165
Especial 2,Ag 328.07,0.057
Especial 3,Ag 328.07,0.056
Especial 4,Ag 328.07,0.053
Especial 5,Ag 328.07,0.153
