Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.662
Comp. Cola Columna,Cu 324.75,0.656
Barren,Cu 324.75,0.679
Cabeza puntual retorno,Cu 324.75,0.669
Celda # 11-A,Cu 324.75,0.137
Celda # 11-B,Cu 324.75,0.205
Celda # 11-C,Cu 324.75,1.472
Celda # 6-F2,Cu 324.75,0.107
Celda #5-9,Cu 324.75,6.761
Celda #(F1+F2),Cu 324.75,0.433
NE Tubo 1,Cu 324.75,0.104
NE Tubo 2,Cu 324.75,0.137
NE Tubo 4,Cu 324.75,0.095
NE Tubo 5,Cu 324.75,0.088
NE Tubo 6,Cu 324.75,0.085
NE Tubo 7,Cu 324.75,0.344
Puntual Noroeste,Cu 324.75,0.384
Barren Patios,Cu 324.75,0.659
Tubo 3,Cu 324.75,0.643
Especial 1,Cu 324.75,1.582
Especial 2,Cu 324.75,1.657
Especial 3,Cu 324.75,0.123
Especial 4,Cu 324.75,0.117
Especial 5,Cu 324.75,1.528
