"Analyst",""
"Date Started","8/1/2025 4:09 PM  GMT: 8/1/2025 11:09 PM"
"Worksheet","LC005080RE"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"8/1/2025","4:12:42 PM","PATRON",0.9135,"","mg/L",0.9
"8/1/2025","4:13:06 PM","REAGENT BLANK",0.0000,"","mg/L",58.4
"8/1/2025","4:13:44 PM","BLANCO",0.0047,"","mg/L",">100"
"8/1/2025","4:14:00 PM","LC005071-001",0.1362,"","mg/L",1.3
"8/1/2025","4:14:32 PM","LC005071-005",0.1009,"","mg/L",2.6
"8/1/2025","4:14:56 PM","LC005071-004",0.0925,"","mg/L",3.3
"8/1/2025","4:15:12 PM","PATRON",0.8849,"","mg/L",0.6
"8/1/2025","4:17:16 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"8/1/2025","4:17:34 PM","BLANCO",0.0088,"","mg/L",44.1
"8/1/2025","4:17:34 PM","PATRON","","","mg/L",""
