Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.444
Comp. Cola Columna,Cu 324.75,0.38
Barren,Cu 324.75,0.435
Cabeza puntual retorno,Cu 324.75,0.439
Celda # 11-A,Cu 324.75,0.053
Celda # 11-B,Cu 324.75,1.461
Celda # 11-C,Cu 324.75,0.044
Celda # 6-F2,Cu 324.75,0.03
Celda #5-9,Cu 324.75,0.015
Celda #(F1+F2),Cu 324.75,0.355
NE Tubo 1,Cu 324.75,0.613
NE Tubo 2,Cu 324.75,0.293
NE Tubo 4,Cu 324.75,0.443
NE Tubo 5,Cu 324.75,0.006
NE Tubo 6,Cu 324.75,0.008
NE Tubo 7,Cu 324.75,1.494
Puntual Noroeste,Cu 324.75,0.541
Barren Patios,Cu 324.75,0.296
Tubo 3,Cu 324.75,0.244
Especial 1,Cu 324.75,0.007
Especial 2,Cu 324.75,0.007
Especial 3,Cu 324.75,0.048
Especial 4,Cu 324.75,0.052
Especial 5,Cu 324.75,0.027
